,ticker,date,week number,open,close,original date,original close,volume
105,IVC,20150807,2,17.1,17.05,20150724,17.69,652372
106,IVC,20150814,3,17.11,16.46,20150724,17.69,404185
107,IVC,20150821,4,16.48,16.02,20150724,17.69,493629
108,IVC,20150828,5,15.26,17.64,20150724,17.69,979658
109,IVC,20150904,6,17.55,15.37,20150724,17.69,644313
110,IVC,20150911,7,15.56,14.95,20150724,17.69,459796
111,IVC,20150918,8,14.96,17.18,20150724,17.69,688225
112,IVC,20150925,9,17.33,15.46,20150724,17.69,614117
113,IVC,20151002,10,15.4,15.41,20150724,17.69,606862
114,IVC,20151009,11,15.52,16.23,20150724,17.69,571527
115,IVC,20151016,12,16.32,17.39,20150724,17.69,555034
116,IVC,20151023,13,17.29,18.95,20150724,17.69,730466
117,IVC,20151030,14,18.81,17.28,20150724,17.69,1058682
118,IVC,20151106,15,17.32,19.17,20150724,17.69,1179384
119,IVC,20151113,16,19.09,18.28,20150724,17.69,553611
120,IVC,20151120,17,18.3,18.78,20150724,17.69,414115
121,IVC,20151127,18,18.65,19.61,20150724,17.69,327776
122,IVC,20151204,19,19.7,19.41,20150724,17.69,657264
123,IVC,20151211,20,19.27,18.23,20150724,17.69,681239
124,IVC,20151218,21,18.15,17.48,20150724,17.69,974752
125,IVC,20151224,22,17.65,17.82,20150724,17.69,360271
126,IVC,20151231,23,17.81,17.39,20150724,17.69,333498
127,IVC,20160108,24,17.04,16.2,20150724,17.69,692978
128,IVC,20160115,25,16.31,15.81,20150724,17.69,612543
129,IVC,20160122,26,15.89,16.22,20150724,17.69,651242
130,IVC,20160226,1,12.67,12.03,20160219,12.5,2171370
131,IVC,20160304,2,12.01,13.45,20160219,12.5,3797821
132,IVC,20160311,3,13.42,13.21,20160219,12.5,2522754
133,IVC,20160318,4,13.2,12.68,20160219,12.5,1914234
134,IVC,20160324,5,12.61,12.15,20160219,12.5,1878169
135,IVC,20160401,6,12.16,13.2,20160219,12.5,2044601
136,IVC,20160408,7,13.18,13.16,20160219,12.5,2073176
137,IVC,20160415,8,13.21,13.81,20160219,12.5,2019013
138,IVC,20160422,9,13.79,13.74,20160219,12.5,1540289
139,IVC,20160429,10,13.76,11.24,20160219,12.5,3679357
140,IVC,20160506,11,11.23,11.08,20160219,12.5,2628121
141,IVC,20160513,12,11.01,10.38,20160219,12.5,1736085
142,IVC,20160520,13,10.45,10.38,20160219,12.5,1820427
143,IVC,20160527,14,10.41,10.49,20160219,12.5,1299290
144,IVC,20160603,15,10.54,11.24,20160219,12.5,1730325
145,IVC,20160610,16,11.24,11.24,20160219,12.5,1784336
146,IVC,20160617,17,11.14,11.48,20160219,12.5,2652388
147,IVC,20160624,18,11.58,11.53,20160219,12.5,2919104
148,IVC,20160701,19,11.43,12.27,20160219,12.5,2335239
149,IVC,20160708,20,12.18,12.85,20160219,12.5,1506456
150,IVC,20160715,21,12.87,13.07,20160219,12.5,1924439
151,IVC,20160722,22,13.01,13.03,20160219,12.5,1332113
152,IVC,20160729,23,13.05,11.52,20160219,12.5,3006112
153,IVC,20160805,24,11.52,11.62,20160219,12.5,1826600
154,IVC,20160812,25,11.56,12.45,20160219,12.5,1897258
155,IVC,20160819,26,12.39,11.67,20160219,12.5,1393234
156,IVC,20160506,1,11.23,11.08,20160429,11.24,2628121
157,IVC,20160513,2,11.01,10.38,20160429,11.24,1736085
158,IVC,20160520,3,10.45,10.38,20160429,11.24,1820427
159,IVC,20160527,4,10.41,10.49,20160429,11.24,1299290
160,IVC,20160603,5,10.54,11.24,20160429,11.24,1730325
161,IVC,20160610,6,11.24,11.24,20160429,11.24,1784336
162,IVC,20160617,7,11.14,11.48,20160429,11.24,2652388
163,IVC,20160624,8,11.58,11.53,20160429,11.24,2919104
164,IVC,20160701,9,11.43,12.27,20160429,11.24,2335239
165,IVC,20160708,10,12.18,12.85,20160429,11.24,1506456
166,IVC,20160715,11,12.87,13.07,20160429,11.24,1924439
167,IVC,20160722,12,13.01,13.03,20160429,11.24,1332113
168,IVC,20160729,13,13.05,11.52,20160429,11.24,3006112
169,IVC,20160805,14,11.52,11.62,20160429,11.24,1826600
170,IVC,20160812,15,11.56,12.45,20160429,11.24,1897258
171,IVC,20160819,16,12.39,11.67,20160429,11.24,1393234
172,IVC,20160826,17,11.68,11.81,20160429,11.24,901483
173,IVC,20160902,18,11.8,12.25,20160429,11.24,1204213
174,IVC,20160909,19,12.33,11.95,20160429,11.24,653077
175,IVC,20160916,20,11.92,11.28,20160429,11.24,2510507
176,IVC,20160923,21,11.28,10.99,20160429,11.24,1702366
177,IVC,20160930,22,10.96,11.17,20160429,11.24,980589
178,IVC,20161007,23,11.15,11.71,20160429,11.24,1894410
179,IVC,20161014,24,11.7,10.43,20160429,11.24,1528957
180,IVC,20161021,25,10.3,10.4,20160429,11.24,1012881
181,IVC,20161028,26,10.45,9.8,20160429,11.24,1906795
182,IVC,20170616,1,11.8,12.2,20170609,11.8,6645152
183,IVC,20170623,2,12.25,12.55,20170609,11.8,3123711
184,IVC,20170630,3,12.55,13.2,20170609,11.8,2788859
185,IVC,20170707,4,13.25,13.1,20170609,11.8,1788866
186,IVC,20170714,5,13.05,13.7,20170609,11.8,3271330
187,IVC,20170721,6,13.65,12.8,20170609,11.8,3569371
188,IVC,20170728,7,12.8,15.0,20170609,11.8,8185467
189,IVC,20170804,8,15.1,15.25,20170609,11.8,3091909
190,IVC,20170811,9,15.3,13.7,20170609,11.8,4844697
191,IVC,20170818,10,13.8,13.45,20170609,11.8,1490955
192,IVC,20170825,11,13.4,13.2,20170609,11.8,1691656
193,IVC,20170901,12,13.3,13.75,20170609,11.8,1722578
194,IVC,20170908,13,13.75,14.85,20170609,11.8,1231901
195,IVC,20170915,14,15.0,15.6,20170609,11.8,2382503
196,IVC,20170922,15,15.6,16.05,20170609,11.8,3493364
197,IVC,20170929,16,15.95,15.75,20170609,11.8,3477290
198,IVC,20171006,17,15.75,14.75,20170609,11.8,2853327
199,IVC,20171013,18,14.7,14.45,20170609,11.8,2862722
200,IVC,20171020,19,14.45,14.6,20170609,11.8,2927147
201,IVC,20171027,20,14.65,15.25,20170609,11.8,1894753
202,IVC,20171103,21,15.25,15.05,20170609,11.8,2068599
203,IVC,20171110,22,15.2,17.45,20170609,11.8,5668168
204,IVC,20171117,23,17.35,17.6,20170609,11.8,2661422
205,IVC,20171124,24,17.55,17.9,20170609,11.8,1549614
206,IVC,20171201,25,17.85,17.25,20170609,11.8,1234342
207,IVC,20171208,26,17.35,17.15,20170609,11.8,2015410
208,IRS,20160115,1,9.97,8.99,20160108,9.97,699913
209,IRS,20160122,2,9.11,9.48,20160108,9.97,570800
210,IRS,20160129,3,9.48,11.18,20160108,9.97,540354
211,IRS,20160205,4,11.37,10.76,20160108,9.97,274935
212,IRS,20160212,5,10.53,10.59,20160108,9.97,470272
213,IRS,20160219,6,10.78,10.51,20160108,9.97,902736
214,IRS,20160226,7,10.7,12.92,20160108,9.97,795379
215,IRS,20160304,8,12.87,13.11,20160108,9.97,618384
216,IRS,20160311,9,13.1,13.09,20160108,9.97,225970
217,IRS,20160318,10,13.0631,13.5,20160108,9.97,209876
218,IRS,20160324,11,13.58,14.24,20160108,9.97,317568
219,IRS,20160401,12,14.37,14.43,20160108,9.97,305170
220,IRS,20160408,13,14.29,14.62,20160108,9.97,585118
221,IRS,20160415,14,14.45,15.15,20160108,9.97,240773
222,IRS,20160422,15,15.0,14.78,20160108,9.97,642719
223,IRS,20160429,16,14.65,14.83,20160108,9.97,700412
224,IRS,20160506,17,14.61,14.64,20160108,9.97,718114
225,IRS,20160513,18,14.58,14.72,20160108,9.97,425094
226,IRS,20160520,19,14.94,14.22,20160108,9.97,182383
227,IRS,20160527,20,13.95,14.91,20160108,9.97,131614
228,IRS,20160603,21,14.73,15.89,20160108,9.97,249652
229,IRS,20160610,22,16.08,15.89,20160108,9.97,194210
230,IRS,20160617,23,15.65,16.19,20160108,9.97,101892
231,IRS,20160624,24,16.177,16.3,20160108,9.97,326259
232,IRS,20160701,25,16.17,17.29,20160108,9.97,309949
233,IRS,20160708,26,17.27,16.68,20160108,9.97,74413
234,NL,20130426,1,10.6,11.19,20130419,10.48,114000
235,NL,20130503,2,11.18,11.41,20130419,10.48,88100
236,NL,20130510,3,11.41,11.54,20130419,10.48,42900
237,NL,20130517,4,11.49,11.86,20130419,10.48,61000
238,NL,20130524,5,11.8,11.71,20130419,10.48,82200
239,NL,20130531,6,11.86,11.68,20130419,10.48,49900
240,NL,20130607,7,11.858,11.36,20130419,10.48,69700
241,NL,20130614,8,11.37,11.08,20130419,10.48,26300
242,NL,20130621,9,11.21,11.13,20130419,10.48,85700
243,NL,20130628,10,11.0,11.3,20130419,10.48,130800
244,NL,20130705,11,11.36,10.93,20130419,10.48,49000
245,NL,20130712,12,10.94,10.61,20130419,10.48,73500
246,NL,20130719,13,10.65,10.96,20130419,10.48,88300
247,NL,20130726,14,10.91,11.01,20130419,10.48,59200
248,NL,20130802,15,10.97,11.36,20130419,10.48,95400
249,NL,20130809,16,11.31,10.71,20130419,10.48,62100
250,NL,20130816,17,10.71,10.91,20130419,10.48,56400
251,NL,20130823,18,10.98,11.46,20130419,10.48,37000
252,NL,20130830,19,11.44,10.93,20130419,10.48,44100
253,NL,20130906,20,10.87,10.75,20130419,10.48,34700
254,NL,20130913,21,10.75,10.8,20130419,10.48,49400
255,NL,20130920,22,10.88,11.42,20130419,10.48,110200
256,NL,20130927,23,11.5,11.07,20130419,10.48,89600
257,NL,20131004,24,11.17,11.12,20130419,10.48,57200
258,NL,20131011,25,10.99,11.27,20130419,10.48,43000
259,NL,20131018,26,11.18,11.45,20130419,10.48,67200
260,NL,20150828,1,3.9799,3.77,20150821,3.87,138634
261,NL,20150904,2,3.84,3.48,20150821,3.87,126103
262,NL,20150911,3,3.45,3.49,20150821,3.87,131660
263,NL,20150918,4,3.46,3.49,20150821,3.87,208792
264,NL,20150925,5,3.58,3.3,20150821,3.87,119327
265,NL,20151002,6,3.32,3.38,20150821,3.87,300516
266,NL,20151009,7,3.39,3.69,20150821,3.87,143259
267,NL,20151016,8,3.7,3.66,20150821,3.87,41492
268,NL,20151023,9,3.7,3.63,20150821,3.87,41973
269,NL,20151030,10,3.61,3.49,20150821,3.87,81594
270,NL,20151106,11,3.48,4.03,20150821,3.87,76313
271,NL,20151113,12,3.94,3.15,20150821,3.87,69948
272,NL,20151120,13,3.16,3.15,20150821,3.87,41548
273,NL,20151127,14,3.12,3.67,20150821,3.87,85206
274,NL,20151204,15,3.69,3.43,20150821,3.87,116594
275,NL,20151211,16,3.36,3.0,20150821,3.87,118083
276,NL,20151218,17,2.94,2.9,20150821,3.87,108248
277,NL,20151224,18,2.893,2.99,20150821,3.87,66621
278,NL,20151231,19,2.99,3.04,20150821,3.87,89408
279,NL,20160108,20,2.99,2.56,20150821,3.87,149281
280,NL,20160115,21,2.55,2.22,20150821,3.87,217968
281,NL,20160122,22,2.23,2.22,20150821,3.87,169946
282,NL,20160129,23,2.2,2.08,20150821,3.87,89130
283,NL,20160205,24,2.05,2.24,20150821,3.87,103032
284,NL,20160212,25,2.23,2.15,20150821,3.87,75086
285,NL,20160219,26,2.09,2.23,20150821,3.87,57451
286,NL,20151120,1,3.16,3.15,20151113,3.15,41548
287,NL,20151127,2,3.12,3.67,20151113,3.15,85206
288,NL,20151204,3,3.69,3.43,20151113,3.15,116594
289,NL,20151211,4,3.36,3.0,20151113,3.15,118083
290,NL,20151218,5,2.94,2.9,20151113,3.15,108248
291,NL,20151224,6,2.893,2.99,20151113,3.15,66621
292,NL,20151231,7,2.99,3.04,20151113,3.15,89408
293,NL,20160108,8,2.99,2.56,20151113,3.15,149281
294,NL,20160115,9,2.55,2.22,20151113,3.15,217968
295,NL,20160122,10,2.23,2.22,20151113,3.15,169946
296,NL,20160129,11,2.2,2.08,20151113,3.15,89130
297,NL,20160205,12,2.05,2.24,20151113,3.15,103032
298,NL,20160212,13,2.23,2.15,20151113,3.15,75086
299,NL,20160219,14,2.09,2.23,20151113,3.15,57451
300,NL,20160226,15,2.23,2.38,20151113,3.15,121452
301,NL,20160304,16,2.44,2.85,20151113,3.15,245181
302,NL,20160311,17,2.91,2.75,20151113,3.15,82038
303,NL,20160318,18,2.7,2.54,20151113,3.15,70257
304,NL,20160324,19,2.5,2.19,20151113,3.15,58879
305,NL,20160401,20,2.18,2.52,20151113,3.15,85898
306,NL,20160408,21,2.57,2.34,20151113,3.15,78481
307,NL,20160415,22,2.39,2.65,20151113,3.15,163418
308,NL,20160422,23,2.62,2.91,20151113,3.15,385042
309,NL,20160429,24,2.905,3.07,20151113,3.15,158043
310,NL,20160506,25,3.05,2.7,20151113,3.15,104093
311,NL,20160513,26,2.79,2.65,20151113,3.15,60625
312,NL,20160916,1,4.65,4.36,20160909,4.49,322722
313,NL,20160923,2,4.21,3.98,20160909,4.49,231461
314,NL,20160930,3,3.98,3.93,20160909,4.49,113274
315,NL,20161007,4,3.89,3.79,20160909,4.49,141814
316,NL,20161014,5,3.82,3.89,20160909,4.49,117949
317,NL,20161021,6,3.8,3.6,20160909,4.49,73266
318,NL,20161028,7,3.55,3.3,20160909,4.49,52285
319,NL,20161104,8,3.35,3.4,20160909,4.49,68098
320,NL,20161111,9,3.35,5.5,20160909,4.49,304585
321,NL,20161118,10,5.4,6.35,20160909,4.49,222307
322,NL,20161125,11,6.4,6.7,20160909,4.49,178284
323,NL,20161202,12,6.75,5.9,20160909,4.49,88966
324,NL,20161209,13,6.0,6.5,20160909,4.49,117076
325,NL,20161216,14,6.45,7.65,20160909,4.49,260767
326,NL,20161223,15,7.75,8.2,20160909,4.49,181050
327,NL,20161230,16,8.2,8.15,20160909,4.49,254232
328,NL,20170106,17,8.15,8.0,20160909,4.49,89514
329,NL,20170113,18,8.05,8.3,20160909,4.49,113097
330,NL,20170120,19,8.2,7.85,20160909,4.49,63711
331,NL,20170127,20,7.85,8.3,20160909,4.49,77257
332,NL,20170203,21,8.1,6.2,20160909,4.49,377207
333,NL,20170210,22,6.2,5.6,20160909,4.49,191843
334,NL,20170217,23,5.6,5.95,20160909,4.49,593726
335,NL,20170224,24,5.95,6.05,20160909,4.49,223094
336,NL,20170303,25,5.95,5.8,20160909,4.49,139239
337,NL,20170310,26,5.7,5.85,20160909,4.49,134448
338,NL,20170210,1,6.2,5.6,20170203,6.2,191843
339,NL,20170217,2,5.6,5.95,20170203,6.2,593726
340,NL,20170224,3,5.95,6.05,20170203,6.2,223094
341,NL,20170303,4,5.95,5.8,20170203,6.2,139239
342,NL,20170310,5,5.7,5.85,20170203,6.2,134448
343,NL,20170317,6,6.05,6.5,20170203,6.2,388205
344,NL,20170324,7,6.5,6.45,20170203,6.2,193898
345,NL,20170331,8,6.35,6.45,20170203,6.2,196343
346,NL,20170407,9,6.45,6.75,20170203,6.2,233276
347,NL,20170413,10,6.9,6.95,20170203,6.2,320603
348,NL,20170421,11,7.05,8.0,20170203,6.2,327009
349,NL,20170428,12,8.25,8.1,20170203,6.2,435956
350,NL,20170505,13,8.3,8.1,20170203,6.2,311717
351,NL,20170512,14,7.9,10.45,20170203,6.2,718002
352,NL,20170519,15,10.85,9.35,20170203,6.2,610840
353,NL,20170526,16,9.4,7.9,20170203,6.2,504753
354,NL,20170602,17,8.0,6.9,20170203,6.2,661347
355,NL,20170609,18,6.85,7.95,20170203,6.2,1775734
356,NL,20170616,19,7.75,7.45,20170203,6.2,439582
357,NL,20170623,20,7.45,7.4,20170203,6.2,298024
358,NL,20170630,21,7.4,7.05,20170203,6.2,446959
359,NL,20170707,22,7.05,7.55,20170203,6.2,304034
360,NL,20170714,23,7.5,7.75,20170203,6.2,333310
361,NL,20170721,24,7.75,7.35,20170203,6.2,340352
362,NL,20170728,25,7.35,7.45,20170203,6.2,341500
363,NL,20170804,26,7.4,7.35,20170203,6.2,367561
364,NL,20170602,1,8.0,6.9,20170526,7.9,661347
365,NL,20170609,2,6.85,7.95,20170526,7.9,1775734
366,NL,20170616,3,7.75,7.45,20170526,7.9,439582
367,NL,20170623,4,7.45,7.4,20170526,7.9,298024
368,NL,20170630,5,7.4,7.05,20170526,7.9,446959
369,NL,20170707,6,7.05,7.55,20170526,7.9,304034
370,NL,20170714,7,7.5,7.75,20170526,7.9,333310
371,NL,20170721,8,7.75,7.35,20170526,7.9,340352
372,NL,20170728,9,7.35,7.45,20170526,7.9,341500
373,NL,20170804,10,7.4,7.35,20170526,7.9,367561
374,NL,20170811,11,7.35,7.65,20170526,7.9,537437
375,NL,20170818,12,7.8,7.35,20170526,7.9,620168
376,NL,20170825,13,7.4,7.4,20170526,7.9,261013
377,NL,20170901,14,7.4,7.6,20170526,7.9,156656
378,NL,20170908,15,7.65,7.2,20170526,7.9,251980
379,NL,20170915,16,7.2,7.9,20170526,7.9,427906
380,NL,20170922,17,7.9,8.7,20170526,7.9,407660
381,NL,20170929,18,8.75,9.15,20170526,7.9,284884
382,NL,20171006,19,9.2,9.9,20170526,7.9,302854
383,NL,20171013,20,9.9,10.15,20170526,7.9,228117
384,NL,20171020,21,10.15,13.1,20170526,7.9,517541
385,NL,20171027,22,13.2,14.0,20170526,7.9,642065
386,NL,20171103,23,13.95,11.75,20170526,7.9,503646
387,NL,20171110,24,11.85,13.1,20170526,7.9,531180
388,NL,20171117,25,13.0,12.85,20170526,7.9,432304
389,NL,20171124,26,12.8,14.35,20170526,7.9,267688
390,NL,20171110,1,11.85,13.1,20171103,11.75,531180
391,NL,20171117,2,13.0,12.85,20171103,11.75,432304
392,NL,20171124,3,12.8,14.35,20171103,11.75,267688
393,NL,20171201,4,14.3,14.7,20171103,11.75,629799
394,NL,20171208,5,14.85,13.45,20171103,11.75,455139
395,NL,20171215,6,13.5,12.4,20171103,11.75,514012
396,NL,20171222,7,13.05,13.55,20171103,11.75,288697
397,NL,20171229,8,13.55,14.25,20171103,11.75,276597
398,NL,20180105,9,14.2,14.15,20171103,11.75,417165
399,NL,20180112,10,14.05,14.45,20171103,11.75,376775
400,NL,20180119,11,14.35,14.1,20171103,11.75,284747
401,NL,20180126,12,14.1,14.0,20171103,11.75,214664
402,NL,20180202,13,13.85,12.5,20171103,11.75,330051
403,NL,20180209,14,12.3,9.9,20171103,11.75,514329
404,NL,20180216,15,9.9,8.4,20171103,11.75,811893
405,NL,20180220,16,8.4,8.0,20171103,11.75,104408
406,NL,20180216,1,9.9,8.4,20180209,9.9,811893
407,NL,20180220,2,8.4,8.0,20180209,9.9,104408
408,NL,20180220,1,8.4,8.0,20180216,8.4,104408
409,AZRE,20170303,1,15.21,16.95,20170224,14.33,53596
410,AZRE,20170310,2,17.22,16.7,20170224,14.33,107793
411,AZRE,20170317,3,16.84,17.25,20170224,14.33,192284
412,AZRE,20170324,4,17.25,17.46,20170224,14.33,44569
413,AZRE,20170331,5,17.05,18.66,20170224,14.33,66679
414,AZRE,20170407,6,18.59,19.25,20170224,14.33,87034
415,AZRE,20170413,7,19.35,18.45,20170224,14.33,46635
416,AZRE,20170421,8,18.33,16.1,20170224,14.33,19604
417,AZRE,20170428,9,16.25,16.73,20170224,14.33,50960
418,AZRE,20170505,10,16.95,16.42,20170224,14.33,85198
419,AZRE,20170512,11,16.0,16.64,20170224,14.33,68558
420,AZRE,20170519,12,16.64,17.0,20170224,14.33,74915
421,AZRE,20170526,13,16.85,16.27,20170224,14.33,85821
422,AZRE,20170602,14,16.29,16.25,20170224,14.33,59778
423,AZRE,20170609,15,16.47,15.71,20170224,14.33,41905
424,AZRE,20170616,16,15.88,15.75,20170224,14.33,61372
425,AZRE,20170623,17,15.5,16.15,20170224,14.33,47940
426,AZRE,20170630,18,16.3,16.31,20170224,14.33,69663
427,AZRE,20170707,19,16.56,17.0651,20170224,14.33,37950
428,AZRE,20170714,20,16.82,17.0,20170224,14.33,52597
429,AZRE,20170721,21,16.98,16.4,20170224,14.33,97830
430,AZRE,20170728,22,16.49,15.35,20170224,14.33,118547
431,AZRE,20170804,23,15.45,14.49,20170224,14.33,26369
432,AZRE,20170811,24,14.6,16.0,20170224,14.33,44252
433,AZRE,20170818,25,15.75,15.7,20170224,14.33,18120
434,AZRE,20170825,26,15.7,14.95,20170224,14.33,13689
435,KOS,20130222,1,10.62,10.27,20130215,10.61,5332800
436,KOS,20130301,2,10.42,10.85,20130215,10.61,6931200
437,KOS,20130308,3,10.86,10.92,20130215,10.61,4599800
438,KOS,20130315,4,10.93,11.08,20130215,10.61,5621900
439,KOS,20130322,5,11.0,11.16,20130215,10.61,6923300
440,KOS,20130328,6,11.25,11.3,20130215,10.61,2736800
441,KOS,20130405,7,11.3,11.0,20130215,10.61,3302200
442,KOS,20130412,8,11.01,11.15,20130215,10.61,2581500
443,KOS,20130419,9,11.09,10.56,20130215,10.61,2706400
444,KOS,20130426,10,10.56,10.91,20130215,10.61,1515100
445,KOS,20130503,11,10.98,10.92,20130215,10.61,2638400
446,KOS,20130510,12,10.96,11.25,20130215,10.61,4222000
447,KOS,20130517,13,11.2,11.79,20130215,10.61,4937900
448,KOS,20130524,14,11.8,10.54,20130215,10.61,8202800
