,Ticker,Open,Close,Date,Volume
1731,HLF,44.36,27.27,2012-12-21,105229500
1732,HLF,70.45,46.94,2012-05-04,91493500
1733,HLF,106.83,52.04,2011-05-20,4958250
1734,HLF,19.46,13.64,2009-02-27,9310300
1735,HLF,24.43,20.17,2008-11-07,11017800
1736,HLF,29.55,21.41,2008-10-24,5929000
1737,HLF,37.26,27.55,2008-10-10,7268400
1738,HLF,48.48,40.08,2008-04-25,12852200
1739,HLF,39.66,29.74,2007-01-05,11882400
1740,TOL,23.09,19.43,2008-11-07,20289800
1741,TOL,26.04,21.9,2008-10-03,28456900
1742,TOL,24.87,21.07,2008-05-23,20113000
1743,TOL,39.0,33.06,2001-04-06,5092600
1744,ADS,248.58,199.79,2016-01-29,8219859
1745,ADS,28.88,23.78,2009-03-06,15243700
1746,ADS,34.93,29.6,2009-02-20,18074600
1747,ADS,59.48,44.4,2008-10-10,9601300
1748,ADS,22.3,18.81,2002-07-12,2427000
1749,ADS,14.5,12.0,2001-09-21,609700
1750,RJF,13.93,11.48,2009-03-06,19467500
1751,RJF,16.83,14.3,2008-11-21,11914700
1752,RJF,23.29,19.62,2008-11-07,7969200
1753,RJF,24.79,18.0,2008-10-24,12373300
1754,RJF,27.17,21.24,2008-10-10,12815700
1755,RJF,44.41,29.0,2006-03-24,2110834
1756,RJF,35.63,24.76,2004-03-26,1304401
1757,RJF,32.0,26.49,2003-01-17,3904666
1758,PANW,153.0,115.55,2017-03-03,37953544
1759,TRK,23.09,19.51,2017-10-27,249732
1760,TRK,13.32,11.28,2008-11-21,599900
1761,TRK,18.08,15.1,2008-10-10,866600
1762,TRK,28.6,24.28,2008-03-14,1251300
1763,TRK,28.7,21.9,2001-05-11,2945700
1764,CEA,35.61,28.59,2015-08-21,395689
1765,CEA,57.97,28.83,2010-08-13,104250
1766,CEA,16.08,10.71,2008-10-24,454267
1767,CEA,16.7,14.0,2008-10-10,372964
1768,CEA,62.68,52.7,2008-03-07,85899
1769,CEA,101.26,85.0,2007-11-09,168130
1770,CEA,120.0,101.92,2007-09-28,1190100
1771,CEA,34.19,28.89,2007-01-26,412100
1772,CEA,12.2,8.75,2001-09-21,78300
1773,CEA,14.63,12.38,2000-10-13,23300
1774,CEA,11.94,10.13,2000-05-26,35900
1775,FUN,9.93,6.85,2009-11-06,5980516
1776,FUN,7.55,6.0,2009-03-06,1860223
1777,FUN,14.48,12.01,2008-11-21,1439576
1778,FUN,17.49,13.6,2008-11-14,1353712
1779,FUN,18.27,13.89,2008-10-10,1765561
1780,VG,3.14,2.45,2012-02-17,28388400
1781,VG,2.6,2.2,2011-11-25,6322300
1782,VG,3.42,2.78,2011-11-04,16947400
1783,VG,4.07,3.09,2011-08-05,20971500
1784,VG,1.6,1.28,2009-11-06,55187300
1785,VG,0.45,0.34,2009-06-26,8026200
1786,VG,0.4382,0.37,2009-02-20,978800
1787,VG,0.57,0.41,2009-02-13,1397400
1788,VG,1.095,0.62,2008-12-19,3072900
1789,VG,0.95,0.61,2008-10-10,2312400
1790,VG,1.88,1.54,2007-10-19,10139000
1791,VG,2.02,1.03,2007-09-28,23275000
1792,VG,2.59,2.04,2007-08-03,9591400
1793,VG,4.04,3.0,2007-03-23,13628000
1794,VG,5.2,4.17,2007-03-09,18470100
1795,VG,11.81,9.6,2006-06-16,8543300
1796,LYG,4.13,3.33,2016-06-24,58990310
1797,LYG,2.77,2.21,2011-08-05,36812823
1798,LYG,4.1,3.2,2010-05-07,63140252
1799,LYG,5.53,4.62,2009-06-26,13182226
1800,LYG,2.94,2.35,2009-03-06,7199513
1801,LYG,6.23,3.8,2009-02-13,7949097
1802,LYG,8.37,6.2,2009-01-16,5968030
1803,LYG,9.43,7.85,2008-12-12,3697258
1804,LYG,12.5,9.55,2008-11-14,2174344
1805,LYG,18.99,12.5,2008-10-10,6135685
1806,GNRC,35.04,27.89,2015-08-07,11114556
1807,GNRC,18.34,15.57,2011-09-23,1243400
1808,PHX,18.7,15.39,2015-08-21,1178985
1809,PHX,20.88,17.64,2014-11-28,392435
1810,PHX,23.38,18.49,2014-10-17,1744008
1811,PHX,54.73,23.79,2014-10-10,604503
1812,PHX,22.1,17.9,2008-12-26,349000
1813,PHX,19.5,16.0,2008-11-21,228400
1814,PHX,23.5,19.87,2008-11-07,240600
1815,PHX,19.13,16.25,2008-10-24,197200
1816,PHX,21.0,16.03,2008-10-10,533600
1817,PHX,31.65,22.24,2008-10-03,244000
1818,PHX,37.95,30.4,2008-09-05,321600
1819,PHX,41.0,19.51,2006-01-13,96600
1820,PHX,18.8,14.6,2004-04-30,124800
1821,PHX,34.85,19.2,2004-04-16,119200
1822,SXC,6.67,5.46,2016-05-13,3390676
1823,SXC,4.87,3.92,2015-11-13,7623268
1824,SXC,9.6,5.8,2015-10-16,16315223
1825,SXC,10.47,8.15,2015-09-25,4728213
1826,SXC,17.73,14.87,2011-08-05,1323200
1827,TRC,24.7,20.1,2001-09-21,97700
1828,HOME,15.22,12.06,2016-09-09,3260543
1829,HOME,47.63,15.31,2016-08-05,11121971
1830,HOME,44.01,1.318,2015-12-31,0
1831,HOME,48.57,1.644,2015-10-23,0
1832,HOME,50.69,2.256,2015-05-01,0
1833,HOME,53.42,2.706,2015-01-02,0
1834,HOME,53.51,2.456,2014-12-05,0
1835,HOME,34.58,2.116,2014-07-11,0
1836,HOME,8.75,7.37,2009-02-27,305900
1837,HOME,16.27,12.9601,2004-12-10,2921300
1838,MCY,53.15,45.1,2008-10-10,1475700
1839,MCY,43.81,37.06,2001-01-05,763000
1840,IPI,2.14,1.81,2017-01-20,6088022
1841,IPI,1.28,1.02,2016-05-06,5557385
1842,IPI,1.16,0.9216,2016-04-08,6919125
1843,IPI,1.55,1.27,2016-03-04,45218124
1844,IPI,2.51,2.08,2016-02-12,5587298
1845,IPI,2.21,1.86,2016-01-22,4362496
1846,IPI,2.91,2.4,2016-01-08,6399216
1847,IPI,3.51,2.95,2015-12-31,3847168
1848,IPI,5.71,3.86,2015-10-30,16879278
1849,IPI,10.91,9.0,2015-07-24,5119611
1850,IPI,19.03,12.12,2013-08-02,43392800
1851,IPI,33.24,28.05,2011-09-23,5337900
1852,IPI,33.85,28.51,2011-08-05,6056400
1853,IPI,21.56,14.49,2009-03-06,14855700
1854,IPI,18.5,15.66,2008-12-05,5348000
1855,IPI,23.43,18.02,2008-10-17,11206000
1856,IPI,28.13,23.75,2008-10-03,17904600
1857,IPI,35.37,29.54,2008-09-26,8578900
1858,IPI,45.67,38.79,2008-09-05,10611400
1859,RNG,19.0,15.92,2016-03-11,8312589
1860,RNG,12.69,10.7,2014-10-10,3635253
1861,RNG,21.49,17.91,2014-03-28,2259100
1862,USDP,11.2,9.25,2017-09-08,1273609
