,ticker,date,week number,open,close,original date,original close,volume
46,BMI,20170210,21,39.15,36.45,20160916,32.89,699146
47,BMI,20170217,22,36.7,35.85,20160916,32.89,873616
48,BMI,20170224,23,36.05,36.55,20160916,32.89,375106
49,BMI,20170303,24,36.55,36.45,20160916,32.89,1036173
50,BMI,20170310,25,36.1,35.2,20160916,32.89,640782
51,BMI,20170317,26,35.2,36.55,20160916,32.89,690902
52,BMI,20171027,1,43.85,44.05,20171020,43.8,610444
53,BMI,20171103,2,44.0,44.35,20171020,43.8,632967
54,BMI,20171110,3,44.2,44.3,20171020,43.8,1021111
55,BMI,20171117,4,44.05,44.6,20171020,43.8,726572
56,BMI,20171124,5,44.8,45.65,20171020,43.8,354410
57,BMI,20171201,6,45.7,46.0,20171020,43.8,611093
58,BMI,20171208,7,46.4,45.75,20171020,43.8,449220
59,BMI,20171215,8,45.85,47.55,20171020,43.8,724044
60,BMI,20171222,9,48.15,47.6,20171020,43.8,446478
61,BMI,20171229,10,47.6,47.8,20171020,43.8,309562
62,BMI,20180105,11,48.2,47.1,20171020,43.8,337894
63,BMI,20180112,12,46.9,48.7,20171020,43.8,473617
64,BMI,20180119,13,49.3,49.85,20171020,43.8,503352
65,BMI,20180126,14,49.85,49.65,20171020,43.8,554671
66,BMI,20180202,15,49.4,48.15,20171020,43.8,640113
67,BMI,20180209,16,47.7,46.7,20171020,43.8,935252
68,BMI,20180216,17,46.95,49.45,20171020,43.8,799914
69,VLRS,20140307,1,9.19,9.5,20140228,9.28,1084599
70,VLRS,20140314,2,9.41,8.84,20140228,9.28,988995
71,VLRS,20140321,3,8.91,8.43,20140228,9.28,1770534
72,VLRS,20140328,4,8.45,8.35,20140228,9.28,1950366
73,VLRS,20140404,5,8.44,7.99,20140228,9.28,1610759
74,VLRS,20140411,6,7.95,7.01,20140228,9.28,4774918
75,VLRS,20140417,7,7.02,7.29,20140228,9.28,632820
76,VLRS,20140425,8,7.25,7.19,20140228,9.28,718127
77,VLRS,20140502,9,7.18,6.96,20140228,9.28,969897
78,VLRS,20140509,10,6.95,7.62,20140228,9.28,939349
79,VLRS,20140516,11,7.69,7.81,20140228,9.28,875060
80,VLRS,20140523,12,7.77,8.2,20140228,9.28,664669
81,VLRS,20140530,13,8.27,8.8,20140228,9.28,870450
82,VLRS,20140606,14,8.84,8.46,20140228,9.28,1136583
83,VLRS,20140613,15,8.51,8.36,20140228,9.28,387372
84,VLRS,20140620,16,8.35,8.75,20140228,9.28,742811
85,VLRS,20140627,17,8.7283,8.64,20140228,9.28,277029
86,VLRS,20140703,18,8.61,9.26,20140228,9.28,1221695
87,VLRS,20140711,19,9.26,8.68,20140228,9.28,513220
88,VLRS,20140718,20,8.78,8.29,20140228,9.28,613230
89,VLRS,20140725,21,8.25,8.62,20140228,9.28,636357
90,VLRS,20140801,22,8.61,8.82,20140228,9.28,623944
91,VLRS,20140808,23,8.82,8.21,20140228,9.28,279095
92,VLRS,20140815,24,8.2,8.91,20140228,9.28,285173
93,VLRS,20140822,25,8.99,9.0,20140228,9.28,241521
94,VLRS,20140829,26,9.08,8.8,20140228,9.28,199475
95,VLRS,20161118,1,15.44,15.2,20161111,15.41,1861677
96,VLRS,20161125,2,15.55,15.22,20161111,15.41,1014696
97,VLRS,20161202,3,15.25,13.77,20161111,15.41,1817642
98,VLRS,20161209,4,13.83,15.05,20161111,15.41,1947592
99,VLRS,20161216,5,15.09,15.0,20161111,15.41,2558406
100,VLRS,20161223,6,14.95,14.72,20161111,15.41,1256293
101,VLRS,20161230,7,14.7,15.04,20161111,15.41,725808
102,VLRS,20170106,8,14.97,14.63,20161111,15.41,1470644
103,VLRS,20170113,9,14.75,13.84,20161111,15.41,3204695
104,VLRS,20170120,10,13.71,13.1,20161111,15.41,1628930
105,VLRS,20170127,11,13.05,13.48,20161111,15.41,2566662
106,VLRS,20170203,12,13.48,14.51,20161111,15.41,2250364
107,VLRS,20170210,13,14.44,14.87,20161111,15.41,1930949
108,VLRS,20170217,14,14.86,13.64,20161111,15.41,2495283
109,VLRS,20170224,15,13.32,11.73,20161111,15.41,5197820
110,VLRS,20170303,16,11.69,12.76,20161111,15.41,3303037
111,VLRS,20170310,17,12.76,12.45,20161111,15.41,2422224
112,VLRS,20170317,18,12.42,12.84,20161111,15.41,2808686
113,VLRS,20170324,19,12.83,13.26,20161111,15.41,1909303
114,VLRS,20170331,20,12.94,13.94,20161111,15.41,2439345
115,VLRS,20170407,21,13.93,14.39,20161111,15.41,1893848
116,VLRS,20170413,22,14.42,14.05,20161111,15.41,1215383
117,VLRS,20170421,23,14.2,13.22,20161111,15.41,4607372
118,VLRS,20170428,24,13.37,12.61,20161111,15.41,2946267
119,VLRS,20170505,25,12.51,13.08,20161111,15.41,2079197
120,VLRS,20170512,26,13.25,13.43,20161111,15.41,2754940
121,PRO,20160122,1,15.46,13.53,20160115,15.39,2559666
122,PRO,20160129,2,13.42,12.28,20160115,15.39,1685502
123,PRO,20160205,3,12.06,10.48,20160115,15.39,1736651
124,PRO,20160212,4,10.28,10.14,20160115,15.39,2627224
125,PRO,20160219,5,10.38,11.1,20160115,15.39,1134198
126,PRO,20160226,6,11.18,11.0,20160115,15.39,1898873
127,PRO,20160304,7,11.02,12.5,20160115,15.39,1895741
128,PRO,20160311,8,12.4,11.69,20160115,15.39,1194950
129,PRO,20160318,9,11.67,11.33,20160115,15.39,1286316
130,PRO,20160324,10,11.35,11.4,20160115,15.39,694126
131,PRO,20160401,11,11.41,11.73,20160115,15.39,786094
132,PRO,20160408,12,11.77,10.94,20160115,15.39,700469
133,PRO,20160415,13,11.01,11.19,20160115,15.39,732193
134,PRO,20160422,14,11.07,11.42,20160115,15.39,664243
135,PRO,20160429,15,11.35,11.76,20160115,15.39,897142
136,PRO,20160506,16,11.87,11.99,20160115,15.39,1617384
137,PRO,20160513,17,11.95,11.67,20160115,15.39,627095
138,PRO,20160520,18,11.72,12.5,20160115,15.39,851698
139,PRO,20160527,19,12.5,14.0,20160115,15.39,958134
140,PRO,20160603,20,14.0,15.14,20160115,15.39,1025147
141,PRO,20160610,21,15.24,16.27,20160115,15.39,1395632
142,PRO,20160617,22,16.25,16.18,20160115,15.39,789473
143,PRO,20160624,23,16.24,16.19,20160115,15.39,1250886
144,PRO,20160701,24,15.94,17.84,20160115,15.39,1303647
145,PRO,20160708,25,17.65,17.34,20160115,15.39,1548990
146,PRO,20160715,26,17.46,17.27,20160115,15.39,834001
147,GNRC,20150814,1,27.97,30.06,20150807,27.89,7213264
148,GNRC,20150821,2,29.87,29.24,20150807,27.89,4050005
149,GNRC,20150828,3,27.9,30.32,20150807,27.89,4877808
150,GNRC,20150904,4,31.21,30.91,20150807,27.89,6075594
151,GNRC,20150911,5,31.34,31.21,20150807,27.89,2747754
152,GNRC,20150918,6,31.21,29.71,20150807,27.89,3410282
153,GNRC,20150925,7,29.96,27.97,20150807,27.89,4027649
154,GNRC,20151002,8,27.92,27.62,20150807,27.89,9414488
155,GNRC,20151009,9,27.91,29.51,20150807,27.89,3762762
156,GNRC,20151016,10,29.52,27.93,20150807,27.89,3105831
157,GNRC,20151023,11,27.73,28.54,20150807,27.89,3863559
158,GNRC,20151030,12,28.53,31.56,20150807,27.89,11159049
159,GNRC,20151106,13,31.65,30.85,20150807,27.89,3549336
160,GNRC,20151113,14,30.73,29.7,20150807,27.89,3261605
161,GNRC,20151120,15,29.65,30.3,20150807,27.89,2772795
162,GNRC,20151127,16,30.29,31.58,20150807,27.89,2325051
163,GNRC,20151204,17,31.57,31.34,20150807,27.89,4616795
164,GNRC,20151211,18,31.24,30.8,20150807,27.89,3999786
165,GNRC,20151218,19,30.86,28.46,20150807,27.89,4712873
166,GNRC,20151224,20,28.77,30.86,20150807,27.89,1593996
167,GNRC,20151231,21,30.8,29.77,20150807,27.89,1942433
168,GNRC,20160108,22,29.28,28.0,20150807,27.89,4109060
169,GNRC,20160115,23,28.19,27.35,20150807,27.89,6272667
170,GNRC,20160122,24,27.71,30.57,20150807,27.89,4961099
171,GNRC,20160129,25,30.0,28.42,20150807,27.89,4607686
172,GNRC,20160205,26,28.25,28.75,20150807,27.89,2850875
173,PGH,20141205,1,3.23,2.71,20141128,3.36,28164500
174,PGH,20141212,2,2.67,2.73,20141128,3.36,25198600
175,PGH,20141219,3,2.79,3.43,20141128,3.36,25538500
176,PGH,20141226,4,3.4,3.23,20141128,3.36,10025800
177,PGH,20150102,5,3.26,3.22,20141128,3.36,11626100
178,PGH,20150109,6,3.19,2.99,20141128,3.36,15699900
179,PGH,20150116,7,2.93,3.04,20141128,3.36,19061600
180,PGH,20150123,8,2.98,2.72,20141128,3.36,19320400
181,PGH,20150130,9,2.72,2.68,20141128,3.36,16670400
182,PGH,20150206,10,2.75,3.34,20141128,3.36,20475700
183,PGH,20150213,11,3.37,3.49,20141128,3.36,14829700
184,PGH,20150220,12,3.46,3.28,20141128,3.36,9079200
185,PGH,20150227,13,3.18,3.32,20141128,3.36,10977300
186,PGH,20150306,14,3.27,3.05,20141128,3.36,12001400
187,PGH,20150313,15,3.05,2.75,20141128,3.36,9091200
188,PGH,20150320,16,2.66,2.71,20141128,3.36,10555600
189,PGH,20150327,17,2.71,3.01,20141128,3.36,11777200
190,PGH,20150402,18,3.01,3.06,20141128,3.36,4768900
191,PGH,20150410,19,3.09,3.3,20141128,3.36,7986600
192,PGH,20150417,20,3.3,3.43,20141128,3.36,11522100
193,PGH,20150424,21,3.43,3.42,20141128,3.36,6596000
194,PGH,20150501,22,3.44,3.33,20141128,3.36,9132200
195,PGH,20150508,23,3.34,3.23,20141128,3.36,8049800
196,PGH,20150515,24,3.25,3.04,20141128,3.36,7858300
197,PGH,20150522,25,3.04,2.88,20141128,3.36,5681500
198,PGH,20150529,26,2.81,2.67,20141128,3.36,8544200
199,PGH,20141212,1,2.67,2.73,20141205,2.71,25198600
200,PGH,20141219,2,2.79,3.43,20141205,2.71,25538500
201,PGH,20141226,3,3.4,3.23,20141205,2.71,10025800
202,PGH,20150102,4,3.26,3.22,20141205,2.71,11626100
203,PGH,20150109,5,3.19,2.99,20141205,2.71,15699900
204,PGH,20150116,6,2.93,3.04,20141205,2.71,19061600
205,PGH,20150123,7,2.98,2.72,20141205,2.71,19320400
206,PGH,20150130,8,2.72,2.68,20141205,2.71,16670400
207,PGH,20150206,9,2.75,3.34,20141205,2.71,20475700
208,PGH,20150213,10,3.37,3.49,20141205,2.71,14829700
209,PGH,20150220,11,3.46,3.28,20141205,2.71,9079200
210,PGH,20150227,12,3.18,3.32,20141205,2.71,10977300
211,PGH,20150306,13,3.27,3.05,20141205,2.71,12001400
212,PGH,20150313,14,3.05,2.75,20141205,2.71,9091200
213,PGH,20150320,15,2.66,2.71,20141205,2.71,10555600
214,PGH,20150327,16,2.71,3.01,20141205,2.71,11777200
215,PGH,20150402,17,3.01,3.06,20141205,2.71,4768900
216,PGH,20150410,18,3.09,3.3,20141205,2.71,7986600
217,PGH,20150417,19,3.3,3.43,20141205,2.71,11522100
218,PGH,20150424,20,3.43,3.42,20141205,2.71,6596000
219,PGH,20150501,21,3.44,3.33,20141205,2.71,9132200
220,PGH,20150508,22,3.34,3.23,20141205,2.71,8049800
221,PGH,20150515,23,3.25,3.04,20141205,2.71,7858300
222,PGH,20150522,24,3.04,2.88,20141205,2.71,5681500
223,PGH,20150529,25,2.81,2.67,20141205,2.71,8544200
224,PGH,20150605,26,2.69,2.55,20141205,2.71,8976500
225,PGH,20150731,1,1.6,1.6,20150724,1.66,9389200
226,PGH,20150807,2,1.58,1.24,20150724,1.66,10966200
227,PGH,20150814,3,1.25,1.24,20150724,1.66,8869200
228,PGH,20150821,4,1.25,1.09,20150724,1.66,10043500
229,PGH,20150828,5,0.98,1.3,20150724,1.66,10043000
230,PGH,20150904,6,1.29,1.21,20150724,1.66,10236100
231,PGH,20150911,7,1.2,0.975,20150724,1.66,8992200
232,PGH,20150918,8,0.978,1.12,20150724,1.66,8057000
233,PGH,20150925,9,1.14,0.9,20150724,1.66,6312600
234,PGH,20151002,10,0.88,0.92,20150724,1.66,9033700
235,PGH,20151009,11,0.858,1.16,20150724,1.66,12900300
236,PGH,20151016,12,1.17,1.08,20150724,1.66,5691000
237,PGH,20151023,13,1.06,0.9082,20150724,1.66,8429100
238,PGH,20151030,14,0.92,0.993,20150724,1.66,8023700
239,PGH,20151106,15,0.96,0.96,20150724,1.66,7759700
240,PGH,20151113,16,0.96,0.836,20150724,1.66,6056900
241,PGH,20151120,17,0.85,0.8202,20150724,1.66,6123600
242,PGH,20151127,18,0.82,0.82,20150724,1.66,2968700
243,PGH,20151204,19,0.824,0.86,20150724,1.66,6780300
244,PGH,20151211,20,0.8254,0.8383,20150724,1.66,8237200
245,PGH,20151218,21,0.81,0.7197,20150724,1.66,9527300
246,PGH,20151224,22,0.718,0.7902,20150724,1.66,4367100
247,PGH,20151231,23,0.78,0.7332,20150724,1.66,6815500
248,PGH,20160108,24,0.75,0.6923,20150724,1.66,4224700
249,PGH,20160115,25,0.6747,0.5405,20150724,1.66,7116500
250,PGH,20160122,26,0.526,0.5934,20150724,1.66,6346300
251,PGH,20150814,1,1.25,1.24,20150807,1.24,8869200
252,PGH,20150821,2,1.25,1.09,20150807,1.24,10043500
253,PGH,20150828,3,0.98,1.3,20150807,1.24,10043000
254,PGH,20150904,4,1.29,1.21,20150807,1.24,10236100
255,PGH,20150911,5,1.2,0.975,20150807,1.24,8992200
256,PGH,20150918,6,0.978,1.12,20150807,1.24,8057000
257,PGH,20150925,7,1.14,0.9,20150807,1.24,6312600
258,PGH,20151002,8,0.88,0.92,20150807,1.24,9033700
259,PGH,20151009,9,0.858,1.16,20150807,1.24,12900300
260,PGH,20151016,10,1.17,1.08,20150807,1.24,5691000
261,PGH,20151023,11,1.06,0.9082,20150807,1.24,8429100
262,PGH,20151030,12,0.92,0.993,20150807,1.24,8023700
263,PGH,20151106,13,0.96,0.96,20150807,1.24,7759700
264,PGH,20151113,14,0.96,0.836,20150807,1.24,6056900
265,PGH,20151120,15,0.85,0.8202,20150807,1.24,6123600
266,PGH,20151127,16,0.82,0.82,20150807,1.24,2968700
267,PGH,20151204,17,0.824,0.86,20150807,1.24,6780300
268,PGH,20151211,18,0.8254,0.8383,20150807,1.24,8237200
269,PGH,20151218,19,0.81,0.7197,20150807,1.24,9527300
270,PGH,20151224,20,0.718,0.7902,20150807,1.24,4367100
271,PGH,20151231,21,0.78,0.7332,20150807,1.24,6815500
272,PGH,20160108,22,0.75,0.6923,20150807,1.24,4224700
273,PGH,20160115,23,0.6747,0.5405,20150807,1.24,7116500
274,PGH,20160122,24,0.526,0.5934,20150807,1.24,6346300
275,PGH,20160129,25,0.575,0.83,20150807,1.24,6263500
276,PGH,20160205,26,0.791,0.74,20150807,1.24,3495300
277,PGH,20150918,1,0.978,1.12,20150911,0.975,8057000
278,PGH,20150925,2,1.14,0.9,20150911,0.975,6312600
279,PGH,20151002,3,0.88,0.92,20150911,0.975,9033700
280,PGH,20151009,4,0.858,1.16,20150911,0.975,12900300
281,PGH,20151016,5,1.17,1.08,20150911,0.975,5691000
282,PGH,20151023,6,1.06,0.9082,20150911,0.975,8429100
283,PGH,20151030,7,0.92,0.993,20150911,0.975,8023700
284,PGH,20151106,8,0.96,0.96,20150911,0.975,7759700
285,PGH,20151113,9,0.96,0.836,20150911,0.975,6056900
286,PGH,20151120,10,0.85,0.8202,20150911,0.975,6123600
287,PGH,20151127,11,0.82,0.82,20150911,0.975,2968700
288,PGH,20151204,12,0.824,0.86,20150911,0.975,6780300
289,PGH,20151211,13,0.8254,0.8383,20150911,0.975,8237200
290,PGH,20151218,14,0.81,0.7197,20150911,0.975,9527300
291,PGH,20151224,15,0.718,0.7902,20150911,0.975,4367100
292,PGH,20151231,16,0.78,0.7332,20150911,0.975,6815500
293,PGH,20160108,17,0.75,0.6923,20150911,0.975,4224700
294,PGH,20160115,18,0.6747,0.5405,20150911,0.975,7116500
295,PGH,20160122,19,0.526,0.5934,20150911,0.975,6346300
296,PGH,20160129,20,0.575,0.83,20150911,0.975,6263500
297,PGH,20160205,21,0.791,0.74,20150911,0.975,3495300
298,PGH,20160212,22,0.721,0.7503,20150911,0.975,3025400
299,PGH,20160219,23,0.777,0.7217,20150911,0.975,1603800
300,PGH,20160226,24,0.77,0.7361,20150911,0.975,3319100
301,PGH,20160304,25,0.7569,0.94,20150911,0.975,5720100
302,PGH,20160311,26,0.9605,0.9816,20150911,0.975,5445300
303,PGH,20151002,1,0.88,0.92,20150925,0.9,9033700
304,PGH,20151009,2,0.858,1.16,20150925,0.9,12900300
305,PGH,20151016,3,1.17,1.08,20150925,0.9,5691000
306,PGH,20151023,4,1.06,0.9082,20150925,0.9,8429100
307,PGH,20151030,5,0.92,0.993,20150925,0.9,8023700
308,PGH,20151106,6,0.96,0.96,20150925,0.9,7759700
309,PGH,20151113,7,0.96,0.836,20150925,0.9,6056900
310,PGH,20151120,8,0.85,0.8202,20150925,0.9,6123600
311,PGH,20151127,9,0.82,0.82,20150925,0.9,2968700
312,PGH,20151204,10,0.824,0.86,20150925,0.9,6780300
313,PGH,20151211,11,0.8254,0.8383,20150925,0.9,8237200
314,PGH,20151218,12,0.81,0.7197,20150925,0.9,9527300
315,PGH,20151224,13,0.718,0.7902,20150925,0.9,4367100
316,PGH,20151231,14,0.78,0.7332,20150925,0.9,6815500
317,PGH,20160108,15,0.75,0.6923,20150925,0.9,4224700
318,PGH,20160115,16,0.6747,0.5405,20150925,0.9,7116500
319,PGH,20160122,17,0.526,0.5934,20150925,0.9,6346300
320,PGH,20160129,18,0.575,0.83,20150925,0.9,6263500
321,PGH,20160205,19,0.791,0.74,20150925,0.9,3495300
322,PGH,20160212,20,0.721,0.7503,20150925,0.9,3025400
323,PGH,20160219,21,0.777,0.7217,20150925,0.9,1603800
324,PGH,20160226,22,0.77,0.7361,20150925,0.9,3319100
325,PGH,20160304,23,0.7569,0.94,20150925,0.9,5720100
326,PGH,20160311,24,0.9605,0.9816,20150925,0.9,5445300
327,PGH,20160318,25,0.95,1.13,20150925,0.9,6490000
328,PGH,20160324,26,1.13,1.07,20150925,0.9,5367100
329,PGH,20160122,1,0.526,0.5934,20160115,0.5405,6346300
330,PGH,20160129,2,0.575,0.83,20160115,0.5405,6263500
331,PGH,20160205,3,0.791,0.74,20160115,0.5405,3495300
332,PGH,20160212,4,0.721,0.7503,20160115,0.5405,3025400
333,PGH,20160219,5,0.777,0.7217,20160115,0.5405,1603800
334,PGH,20160226,6,0.77,0.7361,20160115,0.5405,3319100
335,PGH,20160304,7,0.7569,0.94,20160115,0.5405,5720100
336,PGH,20160311,8,0.9605,0.9816,20160115,0.5405,5445300
337,PGH,20160318,9,0.95,1.13,20160115,0.5405,6490000
338,PGH,20160324,10,1.13,1.07,20160115,0.5405,5367100
339,PGH,20160401,11,1.09,1.23,20160115,0.5405,9396100
340,PGH,20160408,12,1.2,1.24,20160115,0.5405,5620200
341,PGH,20160415,13,1.24,1.26,20160115,0.5405,5585700
342,PGH,20160422,14,1.18,1.47,20160115,0.5405,6948400
343,PGH,20160429,15,1.47,1.64,20160115,0.5405,8077800
344,PGH,20160506,16,1.62,1.6,20160115,0.5405,9107200
345,PGH,20160513,17,1.59,1.66,20160115,0.5405,6376000
346,PGH,20160520,18,1.73,1.79,20160115,0.5405,14665200
347,PGH,20160527,19,1.78,1.74,20160115,0.5405,6700000
348,PGH,20160603,20,1.74,1.83,20160115,0.5405,4018000
349,PGH,20160610,21,1.85,1.79,20160115,0.5405,6544300
350,PGH,20160617,22,1.76,1.79,20160115,0.5405,8526700
351,PGH,20160624,23,1.87,1.77,20160115,0.5405,4197500
352,PGH,20160701,24,1.75,1.87,20160115,0.5405,5101400
353,PGH,20160708,25,1.82,1.76,20160115,0.5405,2965000
354,PGH,20160715,26,1.76,1.74,20160115,0.5405,3394800
355,PGH,20161111,1,1.34,1.25,20161104,1.32,4821700
356,PGH,20161118,2,1.27,1.34,20161104,1.32,5536500
357,PGH,20161125,3,1.39,1.35,20161104,1.32,3842900
358,PGH,20161202,4,1.35,1.55,20161104,1.32,9762100
359,PGH,20161209,5,1.57,1.62,20161104,1.32,4925400
360,PGH,20161216,6,1.71,1.63,20161104,1.32,7031000
361,PGH,20161223,7,1.62,1.41,20161104,1.32,13244100
362,PGH,20161230,8,1.4,1.42,20161104,1.32,5775500
363,PGH,20170106,9,1.48,1.42,20161104,1.32,3491800
364,PGH,20170113,10,1.4,1.4,20161104,1.32,3757300
365,PGH,20170120,11,1.4,1.29,20161104,1.32,5797100
366,PGH,20170127,12,1.3,1.3,20161104,1.32,3881100
367,PGH,20170203,13,1.28,1.31,20161104,1.32,4123000
368,PGH,20170210,14,1.29,1.29,20161104,1.32,5678600
369,PGH,20170217,15,1.3,1.31,20161104,1.32,3419300
370,PGH,20170224,16,1.34,1.26,20161104,1.32,2845700
371,PGH,20170303,17,1.28,1.24,20161104,1.32,6587600
372,PGH,20170310,18,1.24,1.09,20161104,1.32,6202600
373,PGH,20170317,19,1.1,1.01,20161104,1.32,6886700
374,PGH,20170324,20,1.03,1.1,20161104,1.32,6492500
375,PGH,20170331,21,1.05,1.0,20161104,1.32,6467700
376,PGH,20170407,22,1.0,1.06,20161104,1.32,5506500
377,PGH,20170413,23,1.08,1.09,20161104,1.32,4746100
378,PGH,20170421,24,1.08,1.0,20161104,1.32,4838600
379,PGH,20170428,25,1.0,0.99,20161104,1.32,6040800
380,PGH,20170505,26,0.96,0.85,20161104,1.32,7403100
381,CL,20130524,1,62.04,61.17,20130517,62.04,13193000
382,CL,20130531,2,61.86,57.84,20130517,62.04,14892800
383,CL,20130607,3,57.91,59.1,20130517,62.04,16594900
384,CL,20130614,4,59.28,58.82,20130517,62.04,13009600
385,CL,20130621,5,59.1,56.81,20130517,62.04,24697200
386,CL,20130628,6,56.28,57.29,20130517,62.04,21193200
387,CL,20130705,7,57.6,57.86,20130517,62.04,12027800
388,CL,20130712,8,57.98,59.14,20130517,62.04,14786400
389,CL,20130719,9,59.24,58.88,20130517,62.04,15622700
390,CL,20130726,10,58.76,60.25,20130517,62.04,17446400
391,CL,20130802,11,59.99,60.53,20130517,62.04,15437000
392,CL,20130809,12,60.49,60.68,20130517,62.04,12494000
393,CL,20130816,13,60.3,59.47,20130517,62.04,13034200
394,CL,20130823,14,59.28,59.03,20130517,62.04,13098900
395,CL,20130830,15,59.08,57.77,20130517,62.04,13511800
396,CL,20130906,16,58.35,58.0,20130517,62.04,11685600
397,CL,20130913,17,58.0,59.43,20130517,62.04,10131400
398,CL,20130920,18,59.78,60.44,20130517,62.04,16352800
399,CL,20130927,19,60.45,59.93,20130517,62.04,12883800
400,CL,20131004,20,60.16,59.33,20130517,62.04,15378600
401,CL,20131011,21,59.01,61.45,20130517,62.04,17855900
402,CL,20131018,22,61.15,62.81,20130517,62.04,17018400
403,CL,20131025,23,62.76,63.6,20130517,62.04,20635800
404,CL,20131101,24,63.69,65.39,20130517,62.04,19050500
405,CL,20131108,25,65.56,64.83,20130517,62.04,16017700
406,CL,20131115,26,64.9,65.78,20130517,62.04,13276400
407,MLP,20160916,1,6.26,6.54,20160909,6.49,30871
408,MLP,20160923,2,6.64,6.91,20160909,6.49,53905
409,MLP,20160930,3,6.8685,6.6409,20160909,6.49,52760
410,MLP,20161007,4,6.58,6.63,20160909,6.49,70803
411,MLP,20161014,5,6.53,6.7,20160909,6.49,42468
412,MLP,20161021,6,6.64,6.69,20160909,6.49,16408
413,MLP,20161028,7,6.63,6.6801,20160909,6.49,13985
414,MLP,20161104,8,6.65,6.75,20160909,6.49,11671
415,MLP,20161111,9,6.845,6.6,20160909,6.49,9309
416,MLP,20161118,10,6.55,6.6,20160909,6.49,22124
417,MLP,20161125,11,6.75,6.9,20160909,6.49,17507
418,MLP,20161202,12,6.9,6.85,20160909,6.49,14211
419,MLP,20161209,13,6.945,7.0,20160909,6.49,12274
420,MLP,20161216,14,7.1,7.019,20160909,6.49,31086
421,MLP,20161223,15,7.019,7.05,20160909,6.49,13704
422,MLP,20161230,16,7.15,7.2,20160909,6.49,14823
423,MLP,20170106,17,7.35,7.3,20160909,6.49,19394
424,MLP,20170113,18,7.4182,7.125,20160909,6.49,16728
425,MLP,20170120,19,7.075,7.25,20160909,6.49,20234
426,MLP,20170127,20,7.4,7.4,20160909,6.49,25889
427,MLP,20170203,21,7.3,7.35,20160909,6.49,12478
428,MLP,20170210,22,7.35,7.7,20160909,6.49,21025
429,MLP,20170217,23,7.75,7.9,20160909,6.49,20759
430,MLP,20170224,24,7.95,8.55,20160909,6.49,29493
431,MLP,20170303,25,8.7,9.45,20160909,6.49,40256
432,MLP,20170310,26,9.45,11.45,20160909,6.49,205099
433,MLP,20170818,1,14.1,13.45,20170811,14.15,342396
434,MLP,20170825,2,13.45,12.35,20170811,14.15,504703
