,Ticker,Open,Close,Date,Volume
103,JEC,86.56,96.45,2008-05-16,6660400
104,JEC,77.35,85.11,2008-04-18,6748400
105,JEC,68.4,77.18,2008-01-25,11507800
106,JEC,84.2,94.08,2007-12-07,7718200
107,JEC,61.35,68.24,2007-08-10,8513900
108,JEC,70.0,81.65,2006-07-28,3888100
109,JEC,70.87,80.23,2006-01-27,3666000
110,JEC,44.95,49.6,2005-01-28,3770500
111,JEC,32.4,36.31,2002-11-29,1452100
112,JEC,59.5,66.27,2001-04-27,2345000
113,JEC,52.34,58.0,2001-03-30,1394500
114,JEC,44.79,50.76,2001-02-02,711800
115,VSH,10.59,11.89,2015-11-06,9020434
116,VSH,11.04,12.49,2013-02-08,12724400
117,VSH,8.81,9.73,2012-08-03,16128400
118,VSH,10.4,11.7,2012-01-20,10293400
119,VSH,10.1,11.4,2011-10-28,13255700
120,VSH,11.45,13.84,2010-11-05,68537000
121,VSH,7.83,8.85,2010-07-23,13276800
122,VSH,7.78,9.71,2010-02-12,18279500
123,VSH,7.18,7.96,2009-12-04,9280800
124,VSH,6.25,6.97,2009-11-06,9784000
125,VSH,7.11,7.86,2009-10-09,5500200
126,VSH,6.32,7.11,2009-07-17,6455000
127,VSH,5.62,6.4,2009-06-05,10203200
128,VSH,5.1,6.11,2009-05-01,12509600
129,VSH,4.68,5.18,2009-04-24,8507500
130,VSH,4.13,4.78,2009-04-17,6432900
131,VSH,3.5,4.03,2009-04-03,6244700
132,VSH,2.89,3.56,2009-03-27,7737700
133,VSH,2.18,2.73,2009-03-13,5599500
134,VSH,2.92,3.33,2009-02-06,5963300
135,VSH,3.82,4.36,2008-11-28,4909100
136,VSH,3.86,4.31,2008-10-31,8179400
137,VSH,8.44,9.34,2008-08-01,9087800
138,VSH,9.75,10.87,2008-02-01,6394500
139,VSH,14.99,16.52,2006-01-27,12245500
140,VSH,10.75,12.18,2005-05-06,13304600
141,VSH,11.65,12.94,2004-08-20,9382200
142,VSH,17.1,19.0,2003-09-19,10274800
143,VSH,14.91,16.47,2003-08-29,11309200
144,VSH,12.41,14.44,2003-05-30,3399600
145,VSH,10.98,12.98,2003-05-02,7981300
146,VSH,9.82,11.52,2003-03-21,5768100
147,VSH,9.05,9.99,2003-03-14,5248500
148,VSH,11.25,13.2,2002-11-22,7416900
149,VSH,9.46,11.09,2002-10-25,6820200
150,VSH,8.25,9.57,2002-10-18,6181000
151,VSH,15.12,16.86,2002-08-16,5623700
152,VSH,22.9,26.0,2002-05-17,9077400
153,VSH,19.88,22.16,2002-05-03,7214900
154,VSH,18.95,22.4,2002-03-08,7799900
155,VSH,19.55,21.55,2002-01-04,6426400
156,VSH,18.74,20.63,2001-12-07,8229700
157,VSH,19.5,23.0,2001-06-29,8525200
158,VSH,21.7,24.18,2001-04-20,10119200
159,VSH,18.95,21.86,2001-04-12,6838700
160,VSH,18.3,21.05,2001-03-23,6505300
161,VSH,16.75,18.56,2001-01-19,9688100
162,VSH,14.75,16.63,2001-01-12,10399400
163,VSH,19.19,23.44,2000-12-08,10196200
164,VSH,25.12,27.81,2000-11-17,6217600
165,VSH,37.0,41.12,2000-07-14,12881500
166,VSH,63.87,84.0,2000-04-28,8050200
167,VSH,53.37,64.88,2000-04-20,4668001
168,VSH,55.62,66.0,2000-04-07,6245468
169,VSH,40.88,51.38,2000-03-03,5770934
170,VSH,37.75,43.62,2000-02-04,5365468
171,VSH,28.88,37.0,2000-01-14,4773534
172,NYT,14.45,16.95,2017-05-05,7805731
173,NYT,11.05,12.25,2016-11-11,5038319
174,NYT,12.6,14.21,2015-02-06,5287845
175,NYT,11.37,12.83,2014-10-03,10653249
176,NYT,11.11,12.25,2013-07-05,6108400
177,NYT,7.79,8.9,2012-08-10,8636100
178,NYT,6.74,7.8,2012-06-29,9060600
179,NYT,6.65,7.73,2011-12-02,6849700
180,NYT,5.76,6.44,2011-10-07,18532100
181,NYT,8.13,9.01,2010-11-26,26900500
182,NYT,7.78,8.92,2010-11-05,15364500
183,NYT,12.65,14.11,2010-01-08,13570600
184,NYT,10.68,12.16,2009-12-24,11807891
185,NYT,9.34,10.4,2009-12-18,14507700
186,NYT,8.52,10.74,2009-10-23,14779400
187,NYT,7.33,8.48,2009-10-09,7985600
188,NYT,6.7,7.87,2009-07-31,9774500
189,NYT,5.57,6.66,2009-07-24,12208900
190,NYT,4.77,5.54,2009-07-17,6303200
191,NYT,6.13,6.76,2009-05-22,4518700
192,NYT,5.53,6.48,2009-05-08,7121600
193,NYT,5.39,6.71,2009-04-17,5941700
194,NYT,4.51,5.07,2009-03-27,7239800
195,NYT,6.8,7.59,2009-01-02,5242400
196,NYT,5.4,7.54,2008-11-28,6972400
197,NYT,16.83,18.69,2008-02-15,9739900
198,NYT,14.78,17.31,2008-02-01,27316100
199,NYT,18.09,20.32,2007-10-26,16510000
200,NYT,23.49,25.91,2007-05-04,22370000
201,NYT,35.69,40.94,2000-12-08,4773700
202,ST,26.21,29.3,2012-07-27,7065400
203,ST,29.06,32.41,2011-09-16,4578400
204,ST,23.08,25.9,2010-11-12,12424200
205,CALX,5.4,6.25,2017-11-10,2329503
206,CALX,5.05,5.65,2017-10-06,1605034
207,CALX,6.75,7.7,2016-11-11,1218775
208,CALX,5.99,6.88,2016-02-26,2330163
209,CALX,6.93,7.76,2015-08-28,1324327
210,CALX,6.95,8.43,2015-07-31,3133006
211,CALX,8.75,10.81,2014-10-31,5537077
212,CALX,8.19,9.14,2014-08-01,2911200
213,CALX,7.84,8.78,2014-03-07,2939200
214,CALX,11.78,13.02,2013-10-18,1553200
215,CALX,10.33,11.49,2013-07-12,1601200
216,CALX,5.78,6.98,2012-11-23,1319900
217,CALX,5.93,6.85,2012-10-26,2400900
218,CALX,5.61,6.64,2012-09-14,4628200
219,CALX,4.48,4.97,2012-08-10,3167500
220,CALX,8.05,9.32,2012-05-04,5686700
221,CALX,6.72,8.05,2012-04-27,3201300
222,CALX,8.77,11.83,2012-02-10,6544000
223,CALX,8.03,8.85,2012-02-03,1460300
224,CALX,7.09,8.01,2012-01-20,1830900
225,CALX,6.8,9.01,2011-10-28,4266700
226,CALX,19.01,21.86,2011-04-29,2084200
227,CALX,15.43,18.57,2011-03-18,1435600
228,CALX,15.78,17.38,2011-02-04,2087600
229,CALX,12.74,15.23,2010-12-03,3492400
230,CALX,11.17,13.29,2010-09-03,1023300
231,CALX,9.95,11.18,2010-08-27,1223200
232,CALX,10.4,12.39,2010-07-09,611600
233,CALX,10.8,12.23,2010-05-28,467100
234,MUC,9.56,10.79,2009-01-09,659651
235,MUC,7.21,8.55,2008-12-19,1079452
236,MUC,8.0,9.54,2008-10-17,802317
237,POL,35.63,39.43,2015-02-06,4305717
238,POL,19.92,23.22,2013-01-04,5618800
239,POL,16.79,18.75,2012-10-26,8085200
240,POL,11.91,13.36,2012-01-13,3776800
241,POL,13.04,14.42,2011-02-04,6040600
242,POL,9.76,10.87,2010-09-03,3565800
243,POL,8.41,10.32,2010-07-23,5774700
244,POL,8.05,8.94,2010-07-09,4419100
245,POL,8.8,10.33,2010-03-19,6980900
246,POL,6.8,7.53,2009-12-24,1529800
247,POL,5.61,6.4,2009-11-06,2667700
248,POL,5.24,5.82,2009-09-11,2296900
249,POL,4.73,5.48,2009-08-14,3397100
250,POL,3.12,4.25,2009-07-24,6265600
251,POL,2.62,3.08,2009-07-17,3311600
252,POL,3.01,3.4,2009-06-05,2733900
253,POL,2.88,3.19,2009-05-22,2065000
254,POL,2.8,3.48,2009-05-08,2502800
255,POL,2.45,2.7,2009-04-03,1770500
256,POL,2.04,2.5,2009-03-27,2846800
257,POL,1.72,1.97,2009-03-20,2122800
258,POL,1.38,1.67,2009-03-13,2128600
259,POL,2.01,2.62,2009-02-06,1749200
260,POL,2.77,3.12,2009-01-02,2159400
261,POL,2.72,3.11,2008-12-12,2226500
262,POL,3.87,4.75,2008-10-31,3178600
263,POL,5.24,6.05,2008-01-25,3169400
264,POL,6.18,7.08,2007-12-21,3290700
265,POL,7.25,8.25,2007-07-06,4694200
266,POL,7.95,8.78,2006-06-30,4413300
267,POL,8.05,9.17,2006-02-17,4759900
268,POL,7.34,8.08,2006-02-10,5693400
269,POL,7.08,8.15,2004-10-01,2413400
270,POL,6.28,7.23,2004-07-30,2098600
271,POL,6.35,7.01,2004-04-02,2271400
272,POL,5.15,5.77,2003-11-21,2435100
273,POL,4.36,4.83,2003-10-31,2563300
274,POL,3.95,4.43,2003-10-17,2825000
275,POL,4.15,4.57,2003-08-15,981600
276,POL,4.48,4.98,2003-05-30,990300
277,POL,3.75,4.45,2003-03-21,1813800
278,POL,3.18,3.5,2003-02-14,2275400
279,POL,7.25,8.22,2002-10-18,853100
280,POL,11.73,13.14,2002-05-03,1276900
281,POL,8.95,10.05,2001-11-30,742500
282,POL,8.98,10.41,2001-06-29,2070900
283,POL,8.45,9.98,2001-06-01,657700
284,POL,7.66,8.94,2001-03-23,2400300
285,POL,7.375,8.188,2001-01-26,1417800
286,POL,6.75,7.625,2001-01-12,1537500
287,POL,6.125,6.813,2001-01-05,916600
288,POL,5.25,5.875,2000-12-29,3190700
289,CPK,28.33,31.19,2010-05-14,391532
290,CPK,24.76,28.32,2009-03-20,128599
291,CPK,28.75,31.65,2008-11-28,162199
292,CPK,30.02,33.87,2008-09-19,177933
293,CPK,26.41,29.19,2008-08-01,222799
294,CPK,20.71,23.33,2004-05-28,111466
295,DRI,76.06,83.67,2017-03-31,11543941
296,DRI,32.72,36.17,2009-05-29,11729100
297,DRI,28.9,33.88,2009-03-20,39385300
298,DRI,24.43,28.6,2009-03-13,19697700
299,DRI,25.5,28.69,2009-02-06,14296900
300,DRI,22.13,28.55,2008-12-19,26709100
301,DRI,17.88,20.5,2008-12-05,15969400
302,DRI,14.27,18.29,2008-11-28,7584800
303,DRI,18.41,22.17,2008-10-31,11517400
304,DRI,31.98,35.65,2008-08-08,13996500
305,DRI,28.6,34.35,2008-03-20,18360100
306,DRI,26.08,28.84,2008-02-01,17787800
307,DRI,21.15,26.21,2008-01-25,24561800
308,DRI,27.2,30.0,2005-03-24,11701700
309,DRI,20.93,23.13,2004-09-24,8491600
310,DRI,22.02,24.4,2004-02-27,12267500
311,DRI,26.1,29.84,2001-10-05,5080134
312,DRI,25.3,27.9,2001-06-29,5499801
313,DRI,17.63,20.31,2000-09-22,2827267
314,DRI,15.0,17.81,2000-03-31,3563067
315,MRO,15.1,16.9,2017-12-22,67022867
316,MRO,13.88,15.58,2017-11-03,89507418
317,MRO,14.94,16.8,2016-08-19,95093580
318,MRO,12.29,14.34,2016-04-22,128439861
319,MRO,10.52,11.78,2016-04-08,117213887
320,MRO,8.49,11.0,2016-03-04,539268545
321,MRO,6.97,8.03,2016-02-26,138623439
322,MRO,8.75,9.73,2016-01-29,104802302
323,MRO,12.54,13.93,2015-12-24,43491071
324,MRO,17.08,19.59,2015-10-09,101037523
325,MRO,14.51,16.65,2015-08-28,92768809
326,MRO,24.14,26.65,2011-08-12,102999600
327,MRO,26.11,29.07,2009-04-03,84810100
328,MRO,20.56,23.63,2009-03-13,73665800
329,MRO,25.12,28.98,2009-01-02,38300000
330,MRO,23.62,26.18,2008-11-28,48042200
331,MRO,22.92,29.1,2008-10-31,78321200
332,MRO,42.99,47.81,2008-08-01,97442200
333,MRO,44.11,49.02,2008-01-25,74965800
334,MRO,22.3,24.59,2002-08-09,9734800
335,MRO,22.63,26.06,2000-03-31,20178950
336,MRO,21.06,23.19,2000-03-03,13452150
337,TDF,18.09,20.74,2009-05-01,725797
338,TDF,15.14,17.36,2009-02-06,904169
339,TDF,15.24,17.17,2008-12-19,940829
340,TDF,13.01,16.2,2008-10-31,750633
341,TDF,14.68,16.188,2008-10-17,966516
342,TDF,22.98,26.0,2008-01-25,1082422
343,TDF,32.21,35.45,2007-10-26,787500
344,TDF,12.1,13.31,2004-05-21,1169600
345,TDF,7.5,8.375,2000-06-02,828500
346,STT,58.04,65.78,2016-07-29,16296132
347,STT,38.58,42.57,2012-02-03,23556900
348,STT,34.47,38.78,2011-10-21,46325900
349,STT,33.34,37.21,2010-07-09,38194800
350,STT,38.14,42.87,2009-05-22,134689000
351,STT,34.97,43.75,2009-05-08,77471700
352,STT,33.01,37.18,2009-04-24,76662700
353,STT,32.39,36.32,2009-04-09,54546300
354,STT,29.29,33.18,2009-04-03,69379600
355,STT,26.49,30.61,2009-03-27,66082400
356,STT,17.5,22.66,2009-03-13,61184300
357,STT,22.89,30.49,2009-02-06,76514400
358,STT,19.72,23.27,2009-01-30,88952100
359,STT,35.85,41.1,2009-01-02,13446300
360,STT,33.68,42.11,2008-11-28,21237500
361,STT,35.9,43.35,2008-10-31,30084900
362,STT,58.96,69.82,2008-07-18,49042900
363,STT,70.05,83.46,2008-03-20,24142600
364,STT,70.99,78.52,2008-01-25,29006000
365,STT,40.88,45.6,2005-04-22,14481200
366,STT,36.7,40.43,2002-10-18,11115300
367,STT,51.1,56.49,2002-03-08,10305200
368,STT,95.0,104.7,2001-04-20,7350200
369,STT,98.75,109.6,2001-01-26,5930100
370,STT,65.88,86.38,2000-03-17,6352900
371,STT,71.75,79.06,2000-01-14,3171600
372,GTN,8.3,9.15,2016-11-11,14803440
373,GTN,9.94,11.23,2016-08-05,9698412
374,GTN,11.26,13.74,2015-09-18,10125397
375,GTN,15.9,17.6,2015-07-17,8840642
376,GTN,13.78,15.46,2015-05-22,4437979
377,GTN,12.7,14.04,2015-03-13,2665795
378,GTN,11.0,12.6,2015-03-06,3198358
379,GTN,7.29,8.57,2014-10-17,2883716
380,GTN,11.3,12.79,2014-06-27,6624200
381,GTN,9.11,10.3,2013-11-15,5411000
382,GTN,7.08,7.83,2013-09-27,3093500
383,GTN,8.12,8.99,2013-07-12,7672800
384,GTN,7.35,8.09,2013-07-05,3840900
385,GTN,5.28,6.39,2013-04-26,4684500
386,GTN,4.6,5.23,2013-04-12,4921000
387,GTN,3.91,4.33,2013-02-08,2760100
388,GTN,3.38,3.91,2013-02-01,3741900
389,GTN,2.86,3.31,2013-01-25,1191900
390,GTN,1.93,2.16,2012-09-21,2381400
391,GTN,1.64,1.87,2012-08-03,1098500
392,GTN,1.5,1.66,2012-07-20,546400
393,GTN,1.48,1.65,2012-07-06,481400
394,GTN,1.62,1.81,2012-04-27,1208700
395,GTN,1.98,2.35,2012-02-03,759200
396,GTN,1.72,2.02,2012-01-27,1396400
397,GTN,1.56,1.72,2012-01-20,662200
398,GTN,1.73,1.94,2011-10-28,823500
399,GTN,1.4,1.73,2011-10-14,475600
400,GTN,1.58,1.81,2011-09-16,524600
401,GTN,1.66,1.87,2011-08-26,515200
402,GTN,2.42,2.69,2011-07-01,486500
403,GTN,2.17,2.44,2011-06-24,830500
404,GTN,2.49,2.79,2011-04-29,1444000
405,GTN,1.72,1.97,2010-11-26,2162900
406,GTN,2.62,2.99,2010-05-28,1286600
407,GTN,3.08,4.53,2010-04-23,3979500
408,GTN,2.79,3.25,2010-04-16,2532200
409,GTN,2.42,2.75,2010-04-09,1284000
410,GTN,1.98,2.53,2010-03-12,2923800
411,GTN,1.65,1.96,2010-03-05,1041400
412,GTN,1.57,2.07,2010-01-08,2064400
413,GTN,1.1,1.4099,2009-12-04,2418500
414,GTN,1.73,2.08,2009-11-06,5180700
415,GTN,2.18,2.76,2009-10-16,4967100
416,GTN,1.26,2.65,2009-09-18,10103500
417,GTN,0.77,1.06,2009-09-04,5955400
418,GTN,0.46,0.76,2009-08-28,17246800
419,GTN,0.38,0.43,2009-07-24,594300
420,GTN,0.5799,0.9,2009-05-01,3027400
421,GTN,0.4925,0.56,2009-04-24,1136300
422,GTN,0.39,0.46,2009-04-03,1477500
423,GTN,0.35,0.41,2009-03-13,483000
424,GTN,0.34,0.38,2009-03-06,1568700
425,GTN,0.33,0.51,2009-02-06,1361300
426,GTN,0.28,0.59,2008-11-28,2138500
427,GTN,0.21,0.28,2008-11-21,5498500
428,GTN,0.51,0.65,2008-11-07,971700
429,GTN,0.5,0.55,2008-10-31,1341100
430,GTN,2.32,2.81,2008-07-25,1040600
431,GTN,4.9,5.97,2008-03-20,2390700
432,GTN,7.06,7.88,2008-01-25,1054600
433,GTN,7.68,8.51,2007-11-30,1871500
434,GTN,8.47,9.66,2007-10-05,796600
435,GTN,7.0,8.76,2007-08-10,3257100
436,GTN,8.6,9.87,2007-03-23,2847500
437,GTN,11.1,12.27,2005-07-01,924400
438,GTN,11.7,13.4,2004-08-20,1128100
439,GTN,13.1,14.68,2003-12-12,1684500
440,GTN,10.65,12.24,2003-10-03,2802100
441,GTN,10.9,12.32,2003-05-16,734900
442,GTN,10.1,11.41,2003-05-02,585000
443,WPC,35.0,38.84,2011-08-12,654406
444,WPC,20.82,23.75,2009-05-08,343565
445,WPC,18.2,22.06,2009-03-13,839042
446,WPC,20.9,22.99,2008-12-05,309768
447,WPC,19.0,21.52,2008-11-28,249897
448,WPC,20.0,23.0,2008-10-31,700721
449,WPC,19.99,22.45,2008-10-17,387895
450,WPC,30.9,34.0,2008-02-01,214143
451,REG,45.95,50.81,2013-06-28,4394100
452,REG,36.38,41.05,2009-09-18,13439100
453,REG,32.72,37.14,2009-09-11,8044700
454,REG,31.86,36.69,2009-04-09,12826400
455,REG,25.64,31.69,2009-04-03,14058700
456,REG,21.76,28.07,2009-03-13,16348100
457,REG,36.66,43.67,2008-12-19,13022700
458,REG,27.3,35.61,2008-11-28,10749900
459,REG,32.63,39.46,2008-10-31,8502100
460,REG,61.04,70.95,2008-09-19,7928200
461,REG,64.27,71.87,2008-04-04,4281900
462,REG,58.19,65.19,2008-03-20,3683800
463,REG,52.61,58.93,2008-01-25,4589000
464,ENBL,14.63,16.11,2016-11-11,1109368
465,ENBL,9.22,10.94,2016-04-22,1138677
466,ENBL,6.96,8.25,2016-03-18,3976283
467,ENBL,5.59,6.88,2016-03-04,1580890
468,ENBL,6.65,9.72,2015-12-24,2746350
469,ENBL,14.5,16.36,2015-07-31,1593031
470,ENBL,17.39,19.45,2014-12-19,4709939
471,PQ,1.575,1.77,2017-12-22,826663
472,PQ,2.01,2.24,2017-07-28,630489
473,PQ,1.83,2.05,2017-07-14,252032
474,PQ,1.78,1.98,2017-06-30,514354
475,PQ,2.14,2.36,2017-06-09,387096
476,PQ,3.43,3.89,2017-01-06,497020
477,PQ,3.36,3.85,2016-11-25,394788
478,PQ,2.89,3.26,2016-09-23,1169608
479,PQ,2.4,2.96,2016-09-02,3870641
480,PQ,1.9,2.36,2016-08-26,4057882
481,PQ,1.72,1.9,2016-08-19,804263
482,PQ,2.5,3.23,2016-06-03,660234
483,PQ,2.12,2.53,2016-05-27,738588
484,PQ,0.821,2.1,2016-05-20,1541115
485,PQ,0.63,0.875,2016-04-22,2506494
486,PQ,0.45,0.5306,2016-03-04,2066945
487,PQ,0.35,0.44,2016-01-22,723226
488,PQ,0.38,0.46,2015-12-24,7581748
489,PQ,1.23,1.45,2015-10-09,2276761
490,PQ,1.1,1.44,2015-08-28,1226071
491,PQ,3.55,3.99,2014-12-19,9148747
492,PQ,4.2,4.7,2014-10-31,3017129
493,PQ,6.08,6.69,2014-06-13,3282400
494,PQ,3.71,4.29,2014-02-14,5147900
495,PQ,4.02,4.45,2013-07-05,1389700
496,PQ,4.16,4.69,2013-05-10,2960000
497,PQ,4.24,4.75,2013-03-15,2402300
498,PQ,4.49,5.0,2012-06-29,3022700
499,PQ,4.66,5.18,2012-06-08,5628600
500,PQ,5.38,6.0,2012-04-27,3475600
501,PQ,6.13,6.94,2011-12-02,4782700
502,PQ,7.07,7.88,2011-10-28,6074600
503,PQ,5.83,6.73,2011-10-14,5334900
504,PQ,7.42,8.63,2011-07-22,6922000
505,PQ,5.63,6.74,2010-11-05,6387000
506,PQ,7.49,8.33,2010-06-18,9086300
507,PQ,6.53,7.4,2010-06-11,7047600
508,PQ,5.56,6.31,2010-04-23,6796700
509,PQ,5.44,6.37,2010-03-05,8002900
510,PQ,6.26,7.05,2010-01-08,6197400
511,PQ,5.72,6.33,2009-12-18,7443700
512,PQ,6.3,7.3,2009-10-09,9193100
513,PQ,4.96,5.53,2009-09-18,8929300
514,PQ,4.1,4.99,2009-09-11,6662800
515,PQ,3.46,4.6,2009-08-07,11146800
516,PQ,2.8,3.23,2009-07-17,5220300
517,PQ,4.65,5.54,2009-05-29,4817600
518,PQ,3.88,4.56,2009-05-08,13637900
519,PQ,2.86,3.55,2009-05-01,5702249
520,PQ,2.82,3.12,2009-04-17,5005300
521,PQ,2.34,2.83,2009-03-27,10733600
522,PQ,1.77,2.09,2009-03-13,38899000
523,PQ,5.87,7.35,2009-01-02,2440700
524,PQ,4.82,5.71,2008-12-12,7734200
525,PQ,5.43,7.01,2008-11-28,3118100
526,PQ,7.72,9.95,2008-10-31,4421200
527,PQ,7.82,9.34,2008-10-17,10219500
528,PQ,15.0,17.19,2008-09-19,8529200
529,PQ,15.47,17.42,2008-03-28,4608900
530,PQ,13.2,14.76,2008-02-22,4921300
531,PQ,11.62,13.1,2008-02-01,4041200
532,PQ,13.09,14.76,2007-12-07,3197200
533,PQ,10.69,12.01,2007-10-05,6767800
534,PQ,11.68,13.63,2007-05-04,3948500
535,PQ,10.07,11.49,2006-07-28,1849700
536,PQ,11.0,12.28,2006-06-30,2672000
537,PQ,10.95,12.85,2006-04-21,3372900
538,PQ,9.55,11.2,2006-01-27,3852600
539,PQ,8.28,9.64,2006-01-06,2735300
540,PQ,8.4,10.04,2005-09-23,21858200
541,PQ,7.43,8.52,2005-08-12,6948400
542,PQ,5.89,6.8,2005-04-22,2209600
543,PQ,6.15,6.96,2005-02-18,5034700
544,PQ,4.29,4.75,2004-07-02,2345500
545,PQ,3.4,4.09,2004-06-18,4882000
546,PQ,3.3,3.7,2004-05-28,3684900
547,PQ,3.12,3.54,2004-02-27,7391600
548,PQ,2.81,3.11,2004-02-20,2001600
549,PQ,2.34,2.7,2003-12-12,7321600
550,PQ,1.8,2.42,2003-06-27,19646000
551,PQ,1.55,1.98,2003-06-13,12252900
552,PQ,1.35,1.72,2003-05-23,2384000
553,PQ,4.01,4.97,2002-10-04,667000
554,PQ,4.03,5.02,2002-08-09,558200
555,PQ,4.3,4.9,2002-07-26,493000
556,PQ,5.91,6.701,2002-04-26,1379600
557,PQ,5.05,5.58,2002-03-08,1414900
558,PQ,5.02,5.64,2001-10-05,514200
559,PQ,5.54,6.15,2001-07-27,559300
560,PQ,5.985,6.6,2001-07-06,583200
561,PQ,7.65,8.71,2001-06-01,3565100
562,PQ,5.93,6.99,2001-04-27,1677900
563,PQ,4.421,5.313,2001-03-09,1930500
564,PQ,3.02,3.5,2000-12-08,331700
