,ticker,date,week number,open,close,original date,original close,volume
10106,BPT,20160311,6,30.5,19.17,20160129,26.78,9532598
10107,BPT,20160318,7,18.85,17.51,20160129,26.78,3245176
10108,BPT,20160324,8,17.31,16.3,20160129,26.78,3426085
10109,BPT,20160401,9,16.2,13.77,20160129,26.78,2177673
10110,BPT,20160408,10,13.77,12.6,20160129,26.78,3025787
10111,BPT,20160415,11,12.35,15.86,20160129,26.78,2397017
10112,BPT,20160422,12,15.2,16.75,20160129,26.78,1701356
10113,BPT,20160429,13,16.66,16.51,20160129,26.78,1501855
10114,BPT,20160506,14,16.5,14.21,20160129,26.78,1334450
10115,BPT,20160513,15,14.09,13.5,20160129,26.78,1535253
10116,BPT,20160520,16,13.78,14.39,20160129,26.78,1336311
10117,BPT,20160527,17,14.18,14.04,20160129,26.78,1001390
10118,BPT,20160603,18,14.04,14.75,20160129,26.78,1080213
10119,BPT,20160610,19,14.96,14.7,20160129,26.78,1557658
10120,BPT,20160617,20,14.5,15.86,20160129,26.78,954809
10121,BPT,20160624,21,16.13,16.22,20160129,26.78,959094
10122,BPT,20160701,22,16.35,18.2,20160129,26.78,1435958
10123,BPT,20160708,23,18.0,18.37,20160129,26.78,1304890
10124,BPT,20160715,24,18.5,16.9,20160129,26.78,1792510
10125,BPT,20160722,25,16.96,16.86,20160129,26.78,1163555
10126,BPT,20160729,26,16.87,16.47,20160129,26.78,673812
10127,BPT,20160311,1,30.5,19.17,20160304,29.58,9532598
10128,BPT,20160318,2,18.85,17.51,20160304,29.58,3245176
10129,BPT,20160324,3,17.31,16.3,20160304,29.58,3426085
10130,BPT,20160401,4,16.2,13.77,20160304,29.58,2177673
10131,BPT,20160408,5,13.77,12.6,20160304,29.58,3025787
10132,BPT,20160415,6,12.35,15.86,20160304,29.58,2397017
10133,BPT,20160422,7,15.2,16.75,20160304,29.58,1701356
10134,BPT,20160429,8,16.66,16.51,20160304,29.58,1501855
10135,BPT,20160506,9,16.5,14.21,20160304,29.58,1334450
10136,BPT,20160513,10,14.09,13.5,20160304,29.58,1535253
10137,BPT,20160520,11,13.78,14.39,20160304,29.58,1336311
10138,BPT,20160527,12,14.18,14.04,20160304,29.58,1001390
10139,BPT,20160603,13,14.04,14.75,20160304,29.58,1080213
10140,BPT,20160610,14,14.96,14.7,20160304,29.58,1557658
10141,BPT,20160617,15,14.5,15.86,20160304,29.58,954809
10142,BPT,20160624,16,16.13,16.22,20160304,29.58,959094
10143,BPT,20160701,17,16.35,18.2,20160304,29.58,1435958
10144,BPT,20160708,18,18.0,18.37,20160304,29.58,1304890
10145,BPT,20160715,19,18.5,16.9,20160304,29.58,1792510
10146,BPT,20160722,20,16.96,16.86,20160304,29.58,1163555
10147,BPT,20160729,21,16.87,16.47,20160304,29.58,673812
10148,BPT,20160805,22,16.13,16.29,20160304,29.58,789705
10149,BPT,20160812,23,16.69,17.02,20160304,29.58,764755
10150,BPT,20160819,24,17.35,17.37,20160304,29.58,744302
10151,BPT,20160826,25,17.3,17.47,20160304,29.58,609960
10152,BPT,20160902,26,17.56,17.44,20160304,29.58,438956
10153,BPT,20160422,1,15.2,16.75,20160415,15.86,1701356
10154,BPT,20160429,2,16.66,16.51,20160415,15.86,1501855
10155,BPT,20160506,3,16.5,14.21,20160415,15.86,1334450
10156,BPT,20160513,4,14.09,13.5,20160415,15.86,1535253
10157,BPT,20160520,5,13.78,14.39,20160415,15.86,1336311
10158,BPT,20160527,6,14.18,14.04,20160415,15.86,1001390
10159,BPT,20160603,7,14.04,14.75,20160415,15.86,1080213
